Study Phase ,Site ,Tran,Dist ,Rep or Extra,St Filter Wt (g) ,Date Placed,St Ziploc Wt (g) ,Date Removed ,Filter Area (cm2) ,Rubber Band Surface Area (cm2),Prop Filter Recovered (%)  ,Adjusted Filter Mass Recovered (g) ,Adjusted Filter Surface Area Recovered (cm2),Date(s) of Procedure,"Post-Dry Mass  (Filter/Zip/Sed Total, g) ","(1) Confirmatory Post-Dry Weight (Optional, g) ","(2) Confirmatory Post-Dry Weight (Optional, g) ","Sediment Mass               (Post-Dry Mass- Adjusted Filter Mass Recovered-Bag Mass, g)",Sediment Density (Sediment Mass/Adj Filter SA; g/cm2),Flux                        (# of Days Deployed) ,Flux-cm                (Sediment Density/Duration;  g/cm2 per day)  ,Flux-m                  (Sediment Density/Duration; g/m2 per day) ,Date(s) of Procedure ,Crucible Number # ,Empty Crucible Weight,Subsample Weight (Filter + Sediment on Filter) ,Post-Burn Weight ,Notes 
M6,B,2,2,a ,4.51418,12/12/2025,5.11742,1/22/2026,63.61725116,5.31,1,0,58.30725116,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.53239,,,,,,,,,,,,,
M6,B,2,2,b ,4.1839,12/12/2025,5.11442,1/22/2026,63.61725116,5.31,1,0,58.30725116,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,7.42876,,,,,,,,,,,,,
M6,B,2,2,c,4.3798,12/12/2025,5.0883,1/22/2026,63.61725116,5.31,1,0,58.30725116,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,7.15174,,,,,,,,,,,,,
M6,B,2,6,a ,0.45234,12/12/2025,5.10404,1/22/2026,63.61725116,5.31,1,0,58.30725116,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,7.43715,,,,,,,,,,,,,
M6,B,2,6,b ,0.45221,12/12/2025,5.08769,1/22/2026,63.61725116,5.31,1,0,58.30725116,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.90876,,,,,,,,,,,,,
M6,B,2,6,c,0.45382,12/12/2025,5.11315,1/22/2026,63.61725116,5.31,,0,-5.31,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.65685,,,,,,,,,,,,,different bag type 
M6,B,2,12,a ,0.45301,12/12/2025,5.13262,1/22/2026,63.61725116,5.31,,0,-5.31,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.80506,,,,,,,,,,,,,different bag type 
M6,B,2,12,b ,0.45412,12/12/2025,5. 10008,1/22/2026,63.61725116,5.31,,0,-5.31,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.41912,,,,,,,,,,,,,different bag type 
M6,B,2,12,c,0.4535,12/12/2025,5.11178,1/22/2026,63.61725116,5.31,,0,-5.31,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.32944,,,,,,,,,,,,,different bag type 
M6,B,2,18,a,0.45282,12/12/2025,5.11403,1/22/2026,63.61725116,5.31,,0,-5.31,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.5121,,,,,,,,,,,,,different bag type 
M6,B,2,18,b ,0.44842,12/12/2025,5.121,1/22/2026,63.61725116,5.31,,0,-5.31,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.67539,,,,,,,,,,,,,different bag type 
M6,B,2,18,c,0.45298,12/12/2025,5.12604,1/22/2026,63.61725116,5.31,,0,-5.31,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.65097,,,,,,,,,,,,,different bag type; bird poop on filter 
M6,B,2,24,a ,0.44962,12/12/2025,5.0761,1/22/2026,63.61725116,5.31,,0,-5.31,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.88067,,,,,,,,,,,,,different bag type 
M6,B,2,24,b ,0.45371,12/12/2025,5.11244,1/22/2026,63.61725116,5.31,,0,-5.31,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.87779,,,,,,,,,,,,,different bag type 
M6,B,2,24,c,0.45131,12/12/2025,5.09858,1/22/2026,63.61725116,5.31,,0,-5.31,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,,,,,,,,,,,,,,different bag type 
M6,B,2,48,a ,0.45095,12/12/2025,5.12404,1/22/2026,63.61725116,5.31,,0,-5.31,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,,,,,,,,,,,,,,different bag type 
M6,B,2,48,b ,0.44857,12/12/2025,5.04477,1/22/2026,63.61725116,5.31,,0,-5.31,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,,,,,,,,,,,,,,different bag type 
M6,B,2,48,c,0.45052,12/12/2025,5.11969,1/22/2026,63.61725116,5.31,,0,-5.31,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,,,,,,,,,,,,,,different bag type 
M6,B,,,E1 ,,NA,5.12041,NA,63.61725116,5.31,,0,-5.31,,7.28226,,,,,,,,,,,,,different bag type 
M6,B,,,E2 ,,NA,5.13469,NA,63.61725116,5.31,,0,-5.31,,7.14448,,,,,,,,,,,,,different bag type 
M6,B,,,E3,,NA,5.13838,NA,63.61725116,5.31,,0,-5.31,,7.13565,,,,,,,,,,,,,different bag type 
M6,B,,,E4 ,,NA,5.12753,NA,63.61725116,5.31,,0,-5.31,,7.34432,,,,,,,,,,,,,different bag type 
M6,G,1,0.5,a,4.742,12/11/2025,2.71332,1/23/2026,63.61725116,5.31,,0,-5.31,,7.48443,,,,,,,,,,,,,
M6,G,1,0.5,b ,4.58326,12/11/2025,2.72589,1/23/2026,63.61725116,5.31,,0,-5.31,,6.96643,,,,,,,,,,,,,
M6,G,1,0.5,c,4.5538,12/11/2025,2.72086,1/23/2026,63.61725116,5.31,,0,-5.31,,3.29183,,,,,,,,,,,,,
M6,G,1,2,a,4.58441,12/11/2025,2.74076,1/23/2026,63.61725116,5.31,,0,-5.31,,3.47597,,,,,,,,,,,,,1 amphipod
M6,G,1,2,b ,4.63373,12/11/2025,2.32348,1/23/2026,63.61725116,5.31,,0,-5.31,,3.18479,,,,,,,,,,,,,
M6,G,1,2,c,4.51944,12/11/2025,2.35409,1/23/2026,63.61725116,5.31,,0,-5.31,,2.95346,,,,,,,,,,,,,
M6,G,1,6,a,0.4525,12/11/2025,2.33602,1/23/2026,63.61725116,5.31,,0,-5.31,,2.77224,,,,,,,,,,,,,amphipod sign
M6,G,1,6,b ,0.45077,12/11/2025,2.29283,1/23/2026,63.61725116,5.31,,0,-5.31,,3.09878,,,,,,,,,,,,,amphipod sign
M6,G,1,6,c,0.45514,12/11/2025,2.10295,1/23/2026,63.61725116,5.31,,0,-5.31,,3.13728,,,,,,,,,,,,,amphipod sign
M6,G,1,12,a,0.45445,12/11/2025,2.30403,1/23/2026,63.61725116,5.31,,0,-5.31,,didn't dry fully-weigh,,,,,,,,,,,,,
M6,G,1,12,b ,0.4517,12/11/2025,2.08047,1/23/2026,63.61725116,5.31,,0,-5.31,,didn't dry fully-weigh,,,,,,,,,,,,,
M6,G,1,12,c,0.45363,12/11/2025,2.41502,1/23/2026,63.61725116,5.31,,0,-5.31,,didn't dry fully-weigh,,,,,,,,,,,,,
M6,G,1,18,a,0.45411,12/11/2025,2.29371,1/23/2026,63.61725116,5.31,,0,-5.31,,4.83306,,,,,,,,,,,,,
M6,G,1,18,b ,0.45382,12/11/2025,2.43729,1/23/2026,63.61725116,5.31,,0,-5.31,,didn't dry fully-weigh,,,,,,,,,,,,,
M6,G,1,18,c,0.45313,12/11/2025,2.44859,1/23/2026,63.61725116,5.31,,0,-5.31,,2.85165,,,,,,,,,,,,,
M6,G,1,24,a ,0.45078,12/11/2025,2.43207,1/23/2026,63.61725116,5.31,,0,-5.31,,2.79837,,,,,,,,,,,,,
M6,G,1,24,b ,0.44612,12/11/2025,2.04632,1/23/2026,63.61725116,5.31,,0,-5.31,,2.9167,,,,,,,,,,,,,scale tap a bit
M6,G,1,24,c,0.44885,12/11/2025,2.06972,1/23/2026,63.61725116,5.31,,0,-5.31,,17.90647,,,,,,,,,,,,,
M6,G,1,48,a,0.44824,12/11/2025,2.05756,1/23/2026,63.61725116,5.31,,0,-5.31,,9.78462,,,,,,,,,,,,,
M6,G,1,48,b ,0.44825,12/11/2025,2.10295,1/23/2026,63.61725116,5.31,,0,-5.31,,9.6566,,,,,,,,,,,,,
M6,G,1,48,c,0.44733,12/11/2025,2.09392,1/23/2026,63.61725116,5.31,,0,-5.31,,didn't dry fully-weigh,,,,,,,,,,,,,
M6,G,2,0.5,a,4.5428,12/11/2025,5.1029,1/23/2026,63.61725116,5.31,,0,-5.31,,didn't dry fully-weigh,,,,,,,,,,,,,different plastic bag type
M6,G,2,0.5,b ,4.48294,12/11/2025,5.13385,1/23/2026,63.61725116,5.31,,0,-5.31,,didn't dry fully-weigh,,,,,,,,,,,,,different plastic bag type
M6,G,2,0.5,c,4.51181,12/11/2025,5.09668,1/23/2026,63.61725116,5.31,,0,-5.31,,6.70746,,,,,,,,,,,,,different plastic bag type
M6,G,2,2,a,4.58861,12/11/2025,5.11073,1/23/2026,63.61725116,5.31,,0,-5.31,,6.87403,,,,,,,,,,,,,different plastic bag type
M6,G,2,2,b ,4.44723,12/11/2025,5.10523,1/23/2026,63.61725116,5.31,,0,-5.31,,6.77303,,,,,,,,,,,,,different plastic bag type
M6,G,2,2,c,4.57979,12/11/2025,5.0809,1/23/2026,63.61725116,5.31,,0,-5.31,,7.05586,,,,,,,,,,,,,different plastic bag type
M6,G,2,6,a,0.45005,12/11/2025,5.15727,1/23/2026,63.61725116,5.31,,0,-5.31,,8.50874,,,,,,,,,,,,,different plastic bag type
M6,G,2,6,b ,0.44692,12/11/2025,5. 15083,1/23/2026,63.61725116,5.31,,0,-5.31,,7.59568,,,,,,,,,,,,,different plastic bag type
M6,G,2,6,c,0.44553,12/11/2025,5.11659,1/23/2026,63.61725116,5.31,,0,-5.31,,6.10503,,,,,,,,,,,,,different plastic bag type
M6,G,2,12,a,0.44698,12/11/2025,5.12332,1/23/2026,63.61725116,5.31,,0,-5.31,,6.49856,,,,,,,,,,,,,different plastic bag type
M6,G,2,12,b ,0.44763,12/11/2025,5.1085,1/23/2026,63.61725116,5.31,,0,-5.31,,6.45756,,,,,,,,,,,,,different plastic bag type
M6,G,2,12,c,0.4464,12/11/2025,5.15011,1/23/2026,63.61725116,5.31,,0,-5.31,,6.0158,,,,,,,,,,,,,many amphipods; different plastic bag type
M6,G,2,18,a,0.44861,12/11/2025,5.10581,1/23/2026,63.61725116,5.31,,0,-5.31,,5.88259,,,,,,,,,,,,,different plastic bag type
M6,G,2,18,b ,0.44626,12/11/2025,5.13193,1/23/2026,63.61725116,5.31,,0,-5.31,,5.98018,,,,,,,,,,,,,different plastic bag type
M6,G,2,18,c,0.45182,12/11/2025,5.14691,1/23/2026,63.61725116,5.31,,0,-5.31,,5.94435,,,,,,,,,,,,,different plastic bag type
M6,G,2,24,a ,0.44704,12/11/2025,5.11248,1/23/2026,63.61725116,5.31,,0,-5.31,,5.86752,,,,,,,,,,,,,different plastic bag type
M6,G,2,24,b ,0.45168,12/11/2025,5.12754,1/23/2026,63.61725116,5.31,,0,-5.31,,5.83632,,,,,,,,,,,,,different plastic bag type
M6,G,2,24,c,0.45263,12/11/2025,5.13483,1/23/2026,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,different plastic bag type
M6,G,2,48,a,0.45133,12/11/2025,5.12392,1/23/2026,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,different plastic bag type
M6,G,2,48,b ,0.45153,12/11/2025,5.1351,1/23/2026,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,different plastic bag type
M6,G,2,48,c,0.45555,12/11/2025,5.10919,1/23/2026,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,different plastic bag type
M6,G,,,E-1 ,,NA,5.11031,NA,63.61725116,5.31,,0,-5.31,,11.09944,,,,,,,,,,,,,different plastic bag type
M6,G,,,E-2 ,,NA,5.1406,NA,63.61725116,5.31,,0,-5.31,,11.58682,,,,,,,,,,,,,different plastic bag type
M6,G,,,E-3 ,,NA,5. 13214,NA,63.61725116,5.31,,0,-5.31,,11.28929,,,,,,,,,,,,,different plastic bag type
M6,G,,,E-4 ,,NA,5.15761,NA,63.61725116,5.31,,0,-5.31,,11.39371,,,,,,,,,,,,,different plastic bag type
M6,C,1,0.5,a,4.38617,12/3/2025,6.68163,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,10.99806,,,,,,,,,,,,,
M6,C,1,0.5,b ,4.13239,12/3/2025,6.67454,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,11.42296,,,,,,,,,,,,,"zipper broke, bag secured with rubber band "
M6,C,1,0.5,c,4.58405,12/3/2025,6.64505,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.47329,,,,,,,,,,,,,
M6,C,1,2,a,4.50934,12/3/2025,6.73003,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.74529,,,,,,,,,,,,,
M6,C,1,2,b ,4.17631,12/3/2025,6.64932,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.70053,,,,,,,,,,,,,
M6,C,1,2,c,4.31761,12/3/2025,6.95564,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.71844,,,,,,,,,,,,,
M6,C,1,6,a,0.44609,12/3/2025,6.9575,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,8.11703,7.46358,,,,,,,,,,,,small amphipod removed 
M6,C,1,6,b ,0.44438,12/3/2025,6.89892,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.92173,,,,,,,,,,,,,
M6,C,1,6,c,0.44784,12/3/2025,6.95237,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.46493,,,,,,,,,,,,,
M6,C,1,12,a,0.44704,12/3/2025,6.62247,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.49022,,,,,,,,,,,,,
M6,C,1,12,b ,0.44661,12/3/2025,6.93452,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.48817,,,,,,,,,,,,,
M6,C,1,12,c,0.4451,12/3/2025,6.95373,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.85517,,,,,,,,,,,,,
M6,C,1,18,a,0.44578,12/3/2025,6.6653,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.45753,,,,,,,,,,,,,
M6,C,1,18,b ,0.44571,12/3/2025,6.67394,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.55167,,,,,,,,,,,,,
M6,C,1,18,c,0.44897,12/3/2025,6.63938,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.80481,,,,,,,,,,,,,
M6,C,1,24,a ,0.4456,12/3/2025,6.98933,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,8.16055,,,,,,,,,,,,,
M6,C,1,24,b ,0.4463,12/3/2025,6.65508,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.994513,,,,,,,,,,,,,
M6,C,1,24,c,0.45238,12/3/2025,6.68228,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,10.87721,,,,,,,,,,,,,
M6,C,1,48,a,0.45142,12/3/2025,6.67279,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,11.01831,,,,,,,,,,,,,
M6,C,1,48,b ,0.45014,12/3/2025,6.62709,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,10.82962,,,,,,,,,,,,,
M6,C,1,48,c,0.45338,12/3/2025,6.67319,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,10.9444,,,,,,,,,,,,,
M6,C,2,0.5,a,4.2915,12/3/2025,6.57759,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,10.99262,,,,,,,,,,,,,
M6,C,2,0.5,b ,4.36458,12/3/2025,6.64163,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,11.09973,,,,,,,,,,,,,
M6,C,2,0.5,c,4.17125,12/3/2025,6.65157,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.57719,,,,,,,,,,,,,
M6,C,2,2,a,4.17166,12/3/2025,6.69409,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.66633,,,,,,,,,,,,,
M6,C,2,2,b ,4.29872,12/3/2025,6.63748,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.93125,,,,,,,,,,,,,
M6,C,2,2,c,4.34744,12/3/2025,6.66003,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.4919,,,,,,,,,,,,,
M6,C,2,6,a,0.45258,12/3/2025,6.71616,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.60068,,,,,,,,,,,,,
M6,C,2,6,b ,0.45386,12/3/2025,6.66605,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.50133,,,,,,,,,,,,,
M6,C,2,6,c,0.44979,12/3/2025,6.6729,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.42645,,,,,,,,,,,,,
M6,C,2,12,a,0.45548,12/3/2025,6.60207,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.48934,,,,,,,,,,,,,
M6,C,2,12,b ,0.45617,12/3/2025,6.68328,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.62236,,,,,,,,,,,,,
M6,C,2,12,c,0.45403,12/3/2025,6.64027,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.56168,,,,,,,,,,,,,
M6,C,2,18,a,0.45623,12/3/2025,6.57653,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.51211,,,,,,,,,,,,,
M6,C,2,18,b ,0.45535,12/3/2025,6.57643,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,7.52626,,,,,,,,,,,,,
M6,C,2,18,c,0.4553,12/3/2025,6.67419,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,9.1493,,,,,,,,,,,,,
M6,C,2,24,a ,0.45494,12/3/2025,6.62075,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,9.04096,,,,,,,,,,,,,
M6,C,2,24,b ,0.45179,12/3/2025,6.57673,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,9.88487,,,,,,,,,,,,,
M6,C,2,24,c,0.45281,12/3/2025,6.61288,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,,,,,,,,,,,,,,
M6,C,2,48,a,0.44993,12/3/2025,6.63735,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,,,,,,,,,,,,,,
M6,C,2,48,b ,0.45233,12/3/2025,6.66888,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,,,,,,,,,,,,,,
M6,C,2,48,c,0.45129,12/3/2025,6.98651,1/10/2026,63.61725116,5.31,,0,-5.31,1/11-1/12 10:30 am (24 hours) ,,,,,,,,,,,,,,
M6,C,,,E-1 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M6,C,,,E-2 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M6,C,,,E-3 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M6,C,,,E-4 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M6,S,1,0.5,a,4.39591,12/2/2025,6.71851,1/11/2026,63.61725116,5.31,,0,-5.31,,11.22753,,,,,,,,,,,,,
M6,S,1,0.5,b ,4.63521,12/2/2025,6.59615,1/11/2026,63.61725116,5.31,,0,-5.31,,11.28055,,,,,,,,,,,,,
M6,S,1,0.5,c,4.38434,12/2/2025,6.65799,1/11/2026,63.61725116,5.31,,0,-5.31,,11.15889,,,,,,,,,,,,,
M6,S,1,2,a,4.36189,12/2/2025,6.66285,1/11/2026,63.61725116,5.31,,0,-5.31,,11.20002,,,,,,,,,,,,,
M6,S,1,2,b ,4.22012,12/2/2025,7.00418,1/11/2026,63.61725116,5.31,,0,-5.31,,11.38436,,,,,,,,,,,,,
M6,S,1,2,c,4.36378,12/2/2025,7.02177,1/11/2026,63.61725116,5.31,,0,-5.31,,11.45344,,,,,,,,,,,,,
M6,S,1,6,a,0.44748,12/2/2025,6.91582,1/11/2026,63.61725116,5.31,,0,-5.31,,7.70738,,,,,,,,,,,,,
M6,S,1,6,b ,0.44462,12/2/2025,7.03461,1/11/2026,63.61725116,5.31,,0,-5.31,,7.76157,,,,,,,,,,,,,
M6,S,1,6,c,0.44616,12/2/2025,6.99118,1/11/2026,63.61725116,5.31,,0,-5.31,,7.57383,,,,,,,,,,,,,
M6,S,1,12,a,0.44365,12/2/2025,6.94851,1/11/2026,63.61725116,5.31,,0,-5.31,,7.63465,,,,,,,,,,,,,
M6,S,1,12,b ,0.44718,12/2/2025,7.0286,1/11/2026,63.61725116,5.31,,0,-5.31,,7.8353,,,,,,,,,,,,,
M6,S,1,12,c,0.44334,12/2/2025,6.6343,1/11/2026,63.61725116,5.31,,0,-5.31,,7.44138,,,,,,,,,,,,,
M6,S,1,18,a,0.44516,12/2/2025,6.67171,1/11/2026,63.61725116,5.31,,0,-5.31,,7.47245,,,,,,,,,,,,,filters labeled as 24 
M6,S,1,18,b ,0.44721,12/2/2025,6.59105,1/11/2026,63.61725116,5.31,,0,-5.31,,7.36487,,,,,,,,,,,,,filters labeled as 24 
M6,S,1,18,c,0.44671,12/2/2025,6.6279,1/11/2026,63.61725116,5.31,,0,-5.31,,7.43505,,,,,,,,,,,,,filters labeled as 24 
M6,S,1,24,a ,0.44614,12/2/2025,6.61722,1/11/2026,63.61725116,5.31,,0,-5.31,,7.49977,,,,,,,,,,,,,filters labeled as 18 filters 
M6,S,1,24,b ,0.44699,12/2/2025,6.96418,1/11/2026,63.61725116,5.31,,0,-5.31,,7.91424,,,,,,,,,,,,,filters labeled as 18 filters 
M6,S,1,24,c,0.44487,12/2/2025,6.98029,1/11/2026,63.61725116,5.31,,0,-5.31,,7.88466,,,,,,,,,,,,,filters labeled as 18 filters 
M6,S,1,48,a,0.44462,12/2/2025,6.94216,1/11/2026,63.61725116,5.31,,0,-5.31,,11.51052,,,,,,,,,,,,,
M6,S,1,48,b ,0.44714,12/2/2025,6.93485,1/11/2026,63.61725116,5.31,,0,-5.31,,13.96024,,,,,,,,,,,,,
M6,S,1,48,c,0.44687,12/2/2025,6.54973,1/11/2026,63.61725116,5.31,,0,-5.31,,14.6513,,,,,,,,,,,,,
M6,S,2,0.5,a,4.23919,12/2/2025,6.60967,1/11/2026,63.61725116,5.31,,0,-5.31,,10.88756,,,,,,,,,,,,,
M6,S,2,0.5,b ,4.30844,12/2/2025,6.657,1/11/2026,63.61725116,5.31,,0,-5.31,,11.04977,,,,,,,,,,,,,
M6,S,2,0.5,c,4.40799,12/2/2025,6.63385,1/11/2026,63.61725116,5.31,,0,-5.31,,11.12372,,,,,,,,,,,,,
M6,S,2,2,a,4.60259,12/2/2025,6.68402,1/11/2026,63.61725116,5.31,,0,-5.31,,11.50828,,,,,,,,,,,,,
M6,S,2,2,b ,4.2538,12/2/2025,6.6106,1/11/2026,63.61725116,5.31,,0,-5.31,,10.95875,,,,,,,,,,,,,
M6,S,2,2,c,3.9452,12/2/2025,6.62016,1/11/2026,63.61725116,5.31,,0,-5.31,,10.6434,,,,,,,,,,,,,
M6,S,2,6,a,0.44514,12/2/2025,6.60746,1/11/2026,63.61725116,5.31,,0,-5.31,,7.42579,,,,,,,,,,,,,
M6,S,2,6,b ,0.44626,12/2/2025,6.61436,1/11/2026,63.61725116,5.31,,0,-5.31,,7.38195,,,,,,,,,,,,,
M6,S,2,6,c,0.4455,12/2/2025,6.68038,1/11/2026,63.61725116,5.31,,0,-5.31,,7.47755,,,,,,,,,,,,,
M6,S,2,12,a,0.44652,12/2/2025,6.62521,1/11/2026,63.61725116,5.31,,0,-5.31,,7.33694,,,,,,,,,,,,,
M6,S,2,12,b ,0.44671,12/2/2025,6.66225,1/11/2026,63.61725116,5.31,,0,-5.31,,7.43163,,,,,,,,,,,,,
M6,S,2,12,c,0.44621,12/2/2025,6.63441,1/11/2026,63.61725116,5.31,,0,-5.31,,7.34504,,,,,,,,,,,,,
M6,S,2,18,a,0.44691,12/2/2025,6.65853,1/11/2026,63.61725116,5.31,,0,-5.31,,7.4717,,,,,,,,,,,,,
M6,S,2,18,b ,0.44613,12/2/2025,6.2719,1/11/2026,63.61725116,5.31,,0,-5.31,,7.06025,,,,,,,,,,,,,
M6,S,2,18,c,0.44583,12/2/2025,6.29733,1/11/2026,63.61725116,5.31,,0,-5.31,,7.09738,,,,,,,,,,,,,
M6,S,2,24,a ,0.44525,12/2/2025,6.29987,1/11/2026,63.61725116,5.31,,0,-5.31,,7.28153,,,,,,,,,,,,,
M6,S,2,24,b ,0.44658,12/2/2025,6.27217,1/11/2026,63.61725116,5.31,,0,-5.31,,7.92832,,,,,,,,,,,,,"top of bag broke, secondary container "
M6,S,2,24,c,0.4458,12/2/2025,6.34262,1/11/2026,63.61725116,5.31,,0,-5.31,,7.2888,,,,,,,,,,,,,
M6,S,2,48,a,0.44536,12/2/2025,6.32747,1/11/2026,63.61725116,5.31,,0,-5.31,,10.83896,,,,,,,,,,,,,
M6,S,2,48,b ,0.44505,12/2/2025,6.33099,1/11/2026,63.61725116,5.31,,0,-5.31,,12.16242,,,,,,,,,,,,,
M6,S,2,48,c,0.44535,12/2/2025,6.30929,1/11/2026,63.61725116,5.31,,0,-5.31,,14.76184,,,,,,,,,,,,,
M6,S,,,E-1 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M6,S,,,E-2 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M6,S,,,E-3 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M6,S,,,E-4 ,,NA,,NA,63.61725116,5.31,,0,-5.31,,,,,,,,,,,,,,,
M7,B,1,0.5,a ,4.1909,2/21/2026,2.42871,,63.61725116,5.31,,0,-5.31,2/25/2026 9:15,6.77602,,,,,,,,,,,,,
M7,B,1,0.5,b ,4.32174,2/21/2026,2.4442,,63.61725116,5.31,,#REF!,-5.31,,6.85263,,,,,,,,,,,,,
M7,B,1,0.5,c,4.10911,2/21/2026,2.4054,,63.61725116,5.31,,0,-5.31,,6.58663,,,,,,,,,,,,,
