Study.Phase,Site,Tran,Dist,Replicate,Date.placed.in.field,Date.removed.from.field,Year,Flux,Filter_Num,RB_Num,Flood_Obsv,BigBio_Obsv,SmallBio_Obsv,Drop_Obsv,OpenBag_Obsv,Position_Obsv,DryTime_Obsv,NegValue_Num,Master_Flag,Month,marsh_edge_type,marsh_orientation,Phen_Period,Marsh_Area,Point_ID,Elevation_m,z_star
M8,GiantMarsh,T2,6,a,2026-02-20,2026-03-19,2026,7.658649397,0,0,0,0,0,1,0,0,0,0,Review,Mar,Scarped,West.facing,"Wet
(Months 7-9)",Edge,G2-6a,1.9406654813309625,1.050888811
M8,GiantMarsh,T2,6,b,2026-02-20,2026-03-19,2026,7.848267193,0,0,0,0,0,0,0,0,0,0,OK,Mar,Scarped,West.facing,"Wet
(Months 7-9)",Edge,G2-6b,1.9434086868173737,1.054025793
M8,GiantMarsh,T2,6,c,2026-02-20,2026-03-19,2026,7.482130773,0,0,0,0,0,0,0,0,0,0,OK,Mar,Scarped,West.facing,"Wet
(Months 7-9)",Edge,G2-6c,1.9473710947421896,1.058556988
M8,GiantMarsh,T2,12,a,2026-02-20,2026-03-19,2026,1.408073693,0,0,0,0,0,0,0,0,0,0,OK,Mar,Scarped,West.facing,"Wet
(Months 7-9)",Platform,G2-12a,1.9333502667005331,1.042523527
M8,GiantMarsh,T2,12,b,2026-02-20,2026-03-19,2026,1.993868678,0,0,0,0,0,0,0,0,0,0,OK,Mar,Scarped,West.facing,"Wet
(Months 7-9)",Platform,G2-12b,1.9354838709677415,1.044963402
M8,GiantMarsh,T2,12,c,2026-02-20,2026-03-19,2026,4.246053033,0,0,0,0,0,0,0,0,0,0,OK,Mar,Scarped,West.facing,"Wet
(Months 7-9)",Platform,G2-12c,1.9318262636525272,1.04078076
M8,GiantMarsh,T2,18,a,2026-02-20,2026-03-19,2026,4.295305921,0,0,0,0,1,0,0,0,0,0,Review,Mar,Scarped,West.facing,"Wet
(Months 7-9)",Platform,G2-18a,1.9610871221742443,1.074241896
M8,GiantMarsh,T2,18,b,2026-02-20,2026-03-19,2026,1.548671476,0,0,0,0,0,0,0,0,0,0,OK,Mar,Scarped,West.facing,"Wet
(Months 7-9)",Platform,G2-18b,1.9516383032766065,1.063436738
M8,GiantMarsh,T2,18,c,2026-02-20,2026-03-19,2026,2.192568567,0,0,0,0,0,0,0,0,0,0,OK,Mar,Scarped,West.facing,"Wet
(Months 7-9)",Platform,G2-18c,1.9586487172974345,1.071453468
M8,GiantMarsh,T2,24,a,2026-02-20,2026-03-19,2026,1.312013096,0,0,0,0,0,0,0,0,0,0,OK,Mar,Scarped,West.facing,"Wet
(Months 7-9)",Platform,G2-24a,1.9357886715773431,1.045311955
M8,GiantMarsh,T2,24,b,2026-02-20,2026-03-19,2026,1.249078851,0,0,0,0,0,0,0,0,0,0,OK,Mar,Scarped,West.facing,"Wet
(Months 7-9)",Platform,G2-24b,1.9406654813309625,1.050888811
M8,GiantMarsh,T2,24,c,2026-02-20,2026-03-19,2026,1.069067114,0,0,0,0,0,0,0,0,0,0,OK,Mar,Scarped,West.facing,"Wet
(Months 7-9)",Platform,G2-24c,1.9354838709677415,1.044963402
M8,GiantMarsh,T2,48,a,2026-02-20,2026-03-19,2026,7.591872727,0,0,0,0,0,0,0,0,0,0,OK,Mar,Scarped,West.facing,"Wet
(Months 7-9)",Upland,G2-48a,1.8733045466090932,0.973858487
M8,GiantMarsh,T2,48,b,2026-02-20,2026-03-19,2026,1.393053309,0,0,0,0,0,0,0,0,0,0,OK,Mar,Scarped,West.facing,"Wet
(Months 7-9)",Upland,G2-48b,1.897078994157988,1.001045661
M8,GiantMarsh,T2,48,c,2026-02-20,2026-03-19,2026,5.46969038,0,0,0,0,0,0,0,0,0,0,OK,Mar,Scarped,West.facing,"Wet
(Months 7-9)",Upland,G2-48c,1.8836677673355344,0.985709306
M8,CorteMadera,T1,0.5,a,2026-02-07,2026-03-07,2026,0.107899753,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C1-0.5a,1.6593345186690371,0.772363636
M8,CorteMadera,T1,0.5,b,2026-02-07,2026-03-07,2026,0.296976949,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C1-0.5b,1.6684785369570738,0.783272727
M8,CorteMadera,T1,0.5,c,2026-02-07,2026-03-07,2026,0.534053254,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C1-0.5c,1.6614681229362456,0.774909091
M8,CorteMadera,T1,2,a,2026-02-07,2026-03-07,2026,1.276720183,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C1-2a,1.6462280924561847,0.756727273
M8,CorteMadera,T1,2,b,2026-02-07,2026-03-07,2026,1.439411903,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C1-2b,1.6480568961137922,0.758909091
M8,CorteMadera,T1,2,c,2026-02-07,2026-03-07,2026,2.677395963,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C1-2c,1.6462280924561847,0.756727273
M8,CorteMadera,T1,6,a,2026-02-07,2026-03-07,2026,4.903319596,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C1-6a,1.664516129032258,0.778545455
M8,CorteMadera,T1,6,b,2026-02-07,2026-03-07,2026,4.487551868,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C1-6b,1.6620777241554483,0.775636364
M8,CorteMadera,T1,6,c,2026-02-07,2026-03-07,2026,4.585234267,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C1-6c,1.6529337058674116,0.764727273
M8,CorteMadera,T1,12,a,2026-02-07,2026-03-07,2026,9.858231219,0,0,1,0,0,0,0,0,0,0,Review,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C1-12a,1.6413512827025651,0.750909091
M8,CorteMadera,T1,12,b,2026-02-07,2026-03-07,2026,10.3790356,0,0,1,0,0,0,0,0,0,0,Review,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C1-12b,1.6447040894081788,0.754909091
M8,CorteMadera,T1,12,c,2026-02-07,2026-03-07,2026,5.127989114,1,0,0,0,0,0,0,0,0,0,Review,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C1-12c,1.659029718059436,0.772
M8,CorteMadera,T1,18,a,2026-02-07,2026-03-07,2026,2.709002394,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C1-18a,1.679756159512319,0.796727273
M8,CorteMadera,T1,18,b,2026-02-07,2026-03-07,2026,2.991102426,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C1-18b,1.6696977393954786,0.784727273
M8,CorteMadera,T1,18,c,2026-02-07,2026-03-07,2026,2.155244242,1,0,1,0,0,0,0,0,0,0,Review,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C1-18c,1.671526543053086,0.786909091
M8,CorteMadera,T1,24,a,2026-02-07,2026-03-07,2026,1.634945119,0,0,0,0,1,1,0,0,0,0,Review,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C1-24a,1.7199898399796798,0.844727273
M8,CorteMadera,T1,24,b,2026-02-07,2026-03-07,2026,-3.749825198,1,0,0,0,0,0,0,0,0,1,Review,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C1-24b,1.7184658369316737,0.842909091
M8,CorteMadera,T1,24,c,2026-02-07,2026-03-07,2026,1.626187387,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C1-24c,1.7141986283972566,0.837818182
M8,CorteMadera,T1,48,a,2026-02-07,2026-03-07,2026,1.4634956669999999,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Upland,C1-48a,1.732486665,0.859636364
M8,CorteMadera,T1,48,b,2026-02-07,2026-03-07,2026,2.733703691,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Upland,C1-48b,1.7108458216916431,0.833818182
M8,CorteMadera,T1,48,c,2026-02-07,2026-03-07,2026,1.682270557,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Upland,C1-48c,1.7065786131572265,0.828727273
M8,CorteMadera,T2,0.5,a,2026-02-07,2026-03-07,2026,0.040251885,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C2-0.5a,1.621234442468885,0.726909091
M8,CorteMadera,T2,0.5,b,2026-02-07,2026-03-07,2026,-0.099759554,0,0,0,0,0,0,0,0,0,1,Review,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C2-0.5b,1.6392176784353567,0.748363636
M8,CorteMadera,T2,0.5,c,2026-02-07,2026-03-07,2026,0.011452419,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C2-0.5c,1.6495808991617982,0.760727273
M8,CorteMadera,T2,2,a,2026-02-07,2026-03-07,2026,0.260879373,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C2-2a,1.656286512573025,0.768727273
M8,CorteMadera,T2,2,b,2026-02-07,2026-03-07,2026,0.394434791,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C2-2b,1.6544577089154178,0.766545455
M8,CorteMadera,T2,2,c,2026-02-07,2026-03-07,2026,0.489703199,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C2-2c,1.6556769113538228,0.768
M8,CorteMadera,T2,6,a,2026-02-07,2026-03-07,2026,3.139254065,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C2-6a,1.6623825247650494,0.776
M8,CorteMadera,T2,6,b,2026-02-07,2026-03-07,2026,2.371605142,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C2-6b,1.6727457454914911,0.788363636
M8,CorteMadera,T2,6,c,2026-02-07,2026-03-07,2026,2.417527098,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C2-6c,1.6675641351282702,0.782181818
M8,CorteMadera,T2,12,a,2026-02-07,2026-03-07,2026,2.013436346,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C2-12a,1.664820929641859,0.778909091
M8,CorteMadera,T2,12,b,2026-02-07,2026-03-07,2026,2.145083027,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C2-12b,1.6651257302514604,0.779272727
M8,CorteMadera,T2,12,c,2026-02-07,2026-03-07,2026,2.088494603,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C2-12c,1.6657353314706629,0.78
M8,CorteMadera,T2,18,a,2026-02-07,2026-03-07,2026,2.244168909,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C2-18a,1.6623825247650494,0.776
M8,CorteMadera,T2,18,b,2026-02-07,2026-03-07,2026,2.363857918,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C2-18b,1.6672593345186688,0.781818182
M8,CorteMadera,T2,18,c,2026-02-07,2026-03-07,2026,2.703893717,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C2-18c,1.6773177546355091,0.793818182
M8,CorteMadera,T2,24,a,2026-02-07,2026-03-07,2026,3.385368799,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C2-24a,1.6794513589027176,0.796363636
M8,CorteMadera,T2,24,b,2026-02-07,2026-03-07,2026,2.712146196,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C2-24b,1.6843281686563372,0.802181818
M8,CorteMadera,T2,24,c,2026-02-07,2026-03-07,2026,2.829645771,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C2-24c,1.6751841503683007,0.791272727
M8,CorteMadera,T2,48,a,2026-02-07,2026-03-07,2026,8.163160899,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Upland,C2-48a,1.6794513589027176,0.796363636
M8,CorteMadera,T2,48,b,2026-02-07,2026-03-07,2026,4.532014201,0,0,0,0,0,1,0,0,0,0,Review,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Upland,C2-48b,1.6821945643891287,0.799636364
M8,CorteMadera,T2,48,c,2026-02-07,2026-03-07,2026,7.174716071,0,0,0,0,0,0,0,0,0,0,OK,Feb,Scarped,East.facing,"Wet
(Months 7-9)",Upland,C2-48c,1.673050546101092,0.788727273
M8,SanPablo,T1,0.5,a,2026-02-07,2026-03-06,2026,NA,1,0,0,0,0,0,0,0,0,0,Review,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S1-0.5a,1.706273812547625,0.771628722
M8,SanPablo,T1,0.5,b,2026-02-07,2026-03-06,2026,NA,1,0,0,0,0,0,0,0,0,0,Review,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S1-0.5b,1.722733045466091,0.790542907
M8,SanPablo,T1,0.5,c,2026-02-07,2026-03-06,2026,1.043567392,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S1-0.5c,1.723037846075692,0.79089317
M8,SanPablo,T1,2,a,2026-02-07,2026-03-06,2026,2.208636885,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S1-2a,1.6913385826771654,0.754465849
M8,SanPablo,T1,2,b,2026-02-07,2026-03-06,2026,2.076364354,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S1-2b,1.7202946405892812,0.787740806
M8,SanPablo,T1,2,c,2026-02-07,2026-03-06,2026,1.755044568,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S1-2c,1.7550419100838202,0.827670753
M8,SanPablo,T1,6,a,2026-02-07,2026-03-06,2026,2.943180248,1,0,0,0,0,0,0,0,0,0,Review,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S1-6a,1.8266700533401063,0.909982487
M8,SanPablo,T1,6,b,2026-02-07,2026-03-06,2026,2.489599575,1,0,0,0,0,0,0,0,0,0,Review,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S1-6b,1.8254508509017016,0.908581436
M8,SanPablo,T1,6,c,2026-02-07,2026-03-06,2026,2.207006765,1,0,0,0,0,0,0,0,0,0,Review,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S1-6c,1.83002286004572,0.913835377
M8,SanPablo,T1,12,a,2026-02-07,2026-03-06,2026,6.113703908,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S1-12a,1.877266954533909,0.968126095
M8,SanPablo,T1,12,b,2026-02-07,2026-03-06,2026,4.031634137,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S1-12b,1.889763779527559,0.982486865
M8,SanPablo,T1,12,c,2026-02-07,2026-03-06,2026,5.688184574,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S1-12c,1.8851917703835408,0.977232925
M8,SanPablo,T1,18,a,2026-02-07,2026-03-06,2026,2.289851753,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S1-18a,1.9778511557023113,1.083712785
M8,SanPablo,T1,18,b,2026-02-07,2026-03-06,2026,1.249952129,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S1-18b,1.9882143764287528,1.095621716
M8,SanPablo,T1,18,c,2026-02-07,2026-03-06,2026,1.005958213,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S1-18c,1.9918719837439671,1.099824869
M8,SanPablo,T1,24,a,2026-02-07,2026-03-06,2026,2.160781242,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S1-24a,1.9751079502159004,1.08056042
M8,SanPablo,T1,24,b,2026-02-07,2026-03-06,2026,2.622745384,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S1-24b,1.984861569723139,1.091768827
M8,SanPablo,T1,24,c,2026-02-07,2026-03-06,2026,2.734583207,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S1-24c,1.9751079502159004,1.08056042
M8,SanPablo,T1,48,a,2026-02-07,2026-03-06,2026,0.813604145,1,0,0,0,0,0,0,0,0,0,Review,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Upland,S1-48a,2.013208026416053,1.124343257
M8,SanPablo,T1,48,b,2026-02-07,2026-03-06,2026,1.284126414,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Upland,S1-48b,2.0159512319024637,1.127495622
M8,SanPablo,T1,48,c,2026-02-07,2026-03-06,2026,2.24799262,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Upland,S1-48c,2.0144272288544576,1.125744308
M8,SanPablo,T2,0.5,a,2026-02-07,2026-03-06,2026,0.819076688,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S2-0.5a,1.727305054610109,0.795796848
M8,SanPablo,T2,0.5,b,2026-02-07,2026-03-06,2026,2.01494379,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S2-0.5b,1.7297434594869188,0.798598949
M8,SanPablo,T2,0.5,c,2026-02-07,2026-03-06,2026,1.406560011,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S2-0.5c,1.721818643637287,0.789492119
M8,SanPablo,T2,2,a,2026-02-07,2026-03-06,2026,2.682128299,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S2-2a,1.7401066802133602,0.810507881
M8,SanPablo,T2,2,b,2026-02-07,2026-03-06,2026,1.976344896,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S2-2b,1.751993903987808,0.824168126
M8,SanPablo,T2,2,c,2026-02-07,2026-03-06,2026,2.327984899,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S2-2c,1.750469900939802,0.822416813
M8,SanPablo,T2,6,a,2026-02-07,2026-03-06,2026,3.638426094,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S2-6a,1.8239268478536956,0.906830123
M8,SanPablo,T2,6,b,2026-02-07,2026-03-06,2026,3.510228861,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S2-6b,1.8135636271272544,0.894921191
M8,SanPablo,T2,6,c,2026-02-07,2026-03-06,2026,3.703223333,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S2-6c,1.8083820167640337,0.888966725
M8,SanPablo,T2,12,a,2026-02-07,2026-03-06,2026,2.782031319,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S2-12a,1.899517399034798,0.993695271
M8,SanPablo,T2,12,b,2026-02-07,2026-03-06,2026,2.380265151,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S2-12b,1.8912877825755652,0.984238179
M8,SanPablo,T2,12,c,2026-02-07,2026-03-06,2026,2.343645687,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S2-12c,1.8836677673355344,0.975481611
M8,SanPablo,T2,18,a,2026-02-07,2026-03-06,2026,1.963187505,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S2-18a,1.9677927355854712,1.072154116
M8,SanPablo,T2,18,b,2026-02-07,2026-03-06,2026,1.375937057,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S2-18b,1.9677927355854712,1.072154116
M8,SanPablo,T2,18,c,2026-02-07,2026-03-06,2026,1.293499599,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S2-18c,1.9613919227838457,1.064798599
M8,SanPablo,T2,24,a,2026-02-07,2026-03-06,2026,3.616885233,1,0,0,0,0,0,0,0,0,0,Review,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S2-24a,2.0001016002032004,1.109281961
M8,SanPablo,T2,24,b,2026-02-07,2026-03-06,2026,3.257211071,1,0,0,0,0,0,0,0,0,0,Review,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S2-24b,1.9979679959359915,1.106830123
M8,SanPablo,T2,24,c,2026-02-07,2026-03-06,2026,3.576947312,1,0,0,0,0,0,0,0,0,0,Review,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S2-24c,1.9915671831343664,1.099474606
M8,SanPablo,T2,48,a,2026-02-07,2026-03-06,2026,3.50667753,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Upland,S2-48a,2.0138176276352553,1.125043783
M8,SanPablo,T2,48,b,2026-02-07,2026-03-06,2026,2.9706594,1,0,0,0,0,0,0,0,0,0,Review,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Upland,S2-48b,2.022961645923292,1.135551664
M8,SanPablo,T2,48,c,2026-02-07,2026-03-06,2026,3.872057109,0,0,0,0,0,0,0,0,0,0,OK,Feb,Ramped,South.facing,"Wet
(Months 7-9)",Upland,S2-48c,2.0205232410464817,1.132749562
M9,Buck'sLanding,T1,0.5,a,2026-03-20,2026-04-19,2026,1.840119326,0,0,0,0,0,0,0,0,0,0,OK,Apr,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-0.5a,1.6544577089154178,0.743807502
M9,Buck'sLanding,T1,0.5,b,2026-03-20,2026-04-19,2026,0.353468065,0,0,0,0,0,0,0,0,0,0,OK,Apr,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-0.5b,1.6599441198882396,0.750176929
M9,Buck'sLanding,T1,0.5,c,2026-03-20,2026-04-19,2026,2.817474769,0,0,0,0,0,0,0,0,0,0,OK,Apr,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-0.5c,1.6611633223266449,0.751592357
M9,Buck'sLanding,T1,2,a,2026-03-20,2026-04-19,2026,0.152893539,0,0,0,0,0,0,0,0,0,0,OK,Apr,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-2a,1.7718059436118871,0.880042463
M9,Buck'sLanding,T1,2,b,2026-03-20,2026-04-19,2026,0.044327599,0,0,0,0,0,0,0,0,0,0,OK,Apr,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-2b,1.7794259588519177,0.888888889
M9,Buck'sLanding,T1,2,c,2026-03-20,2026-04-19,2026,0.13277321,0,1,0,0,0,0,0,0,0,0,Review,Apr,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-2c,1.7669291338582676,0.87438075
M9,Buck'sLanding,T1,6,a,2026-03-20,2026-04-19,2026,1.217594262,0,0,0,0,0,0,0,0,0,0,OK,Apr,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-6a,1.8138684277368553,0.928874735
M9,Buck'sLanding,T1,6,b,2026-03-20,2026-04-19,2026,0.807852153,0,0,0,0,0,0,0,0,0,0,OK,Apr,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-6b,1.806248412496825,0.920028309
M9,Buck'sLanding,T1,6,c,2026-03-20,2026-04-19,2026,0.936590818,0,0,0,0,0,0,0,0,0,0,OK,Apr,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-6c,1.8053340106680211,0.918966737
M9,Buck'sLanding,T1,12,a,2026-03-20,2026-04-19,2026,1.066482211,0,0,0,0,0,0,0,0,0,0,OK,Apr,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-12a,1.8483108966217932,0.96886058
M9,Buck'sLanding,T1,12,b,2026-03-20,2026-04-19,2026,0.677279604,0,0,0,0,0,0,0,0,0,0,OK,Apr,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-12b,1.8461772923545847,0.966383581
M9,Buck'sLanding,T1,12,c,2026-03-20,2026-04-19,2026,0.687601752,0,0,0,0,0,0,0,0,0,0,OK,Apr,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-12c,1.8428244856489713,0.962491154
M9,Buck'sLanding,T1,18,a,2026-03-20,2026-04-19,2026,0.768554636,0,0,0,0,0,0,0,0,0,0,OK,Apr,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-18a,1.8736093472186943,0.998230715
M9,Buck'sLanding,T1,18,b,2026-03-20,2026-04-19,2026,0.589724736,0,0,0,0,0,0,0,0,0,0,OK,Apr,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-18b,1.8745237490474984,0.999292286
M9,Buck'sLanding,T1,18,c,2026-03-20,2026-04-19,2026,0.553361434,0,0,0,0,0,0,0,0,0,0,OK,Apr,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-18c,1.8806197612395223,1.006369427
M9,Buck'sLanding,T1,24,a,2026-03-20,2026-04-19,2026,0.479220119,0,0,0,0,0,0,0,0,0,0,OK,Apr,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-24a,1.8641605283210565,0.987261146
M9,Buck'sLanding,T1,24,b,2026-03-20,2026-04-19,2026,0.490066234,0,0,0,0,0,0,0,0,0,0,OK,Apr,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-24b,1.869037338074676,0.992922859
M9,Buck'sLanding,T1,24,c,2026-03-20,2026-04-19,2026,0.536384907,0,0,0,0,0,0,0,0,0,0,OK,Apr,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-24c,1.8714757429514857,0.995753715
M9,Buck'sLanding,T1,48,a,2026-03-20,2026-04-19,2026,0.773899099,0,0,0,0,0,0,0,0,0,0,OK,Apr,Ramped,East.facing,"Wet
(Months 7-9)",Upland,B1-48a,1.856845313690627,0.978768577
