Site,Tran,Dist,Replicate,Date placed in field,Date removed from field,Season ,Year ,Flux
San Pablo,A,12,c,8/25/2022,9/22/2022,Fall ,2022,2.523577329
San Pablo,A,12,a,8/25/2022,9/22/2022,Fall ,2022,2.107064566
San Pablo,B,12,a,8/25/2022,9/22/2022,Fall ,2022,2.290820197
San Pablo,B,12,b,8/25/2022,9/22/2022,Fall ,2022,2.039687501
San Pablo,B,12,c,8/25/2022,9/22/2022,Fall ,2022,0.31850976
San Pablo,C,12,b,8/25/2022,9/22/2022,Fall ,2022,122.1301174
San Pablo,C,12,c,8/25/2022,9/22/2022,Fall ,2022,54.88168172
San Pablo,C,12,a,8/25/2022,9/22/2022,Fall ,2022,1.041281908
San Pablo,D,12,a,8/25/2022,9/22/2022,Fall ,2022,269.4102554
San Pablo,D,12,b,8/25/2022,9/22/2022,Fall ,2022,170.2250911
San Pablo,D,12,c,8/25/2022,9/22/2022,Fall ,2022,114.3572542
San Pablo,A,24,a,8/25/2022,9/22/2022,Fall ,2022,2.437824701
San Pablo,A,24,c,8/25/2022,9/22/2022,Fall ,2022,0.679895834
San Pablo,A,24,b,8/25/2022,9/22/2022,Fall ,2022,0.189880818
San Pablo,B,24,a,8/25/2022,9/22/2022,Fall ,2022,8.269003383
San Pablo,B,24,b,8/25/2022,9/22/2022,Fall ,2022,3.577109612
San Pablo,B,24,c,8/25/2022,9/22/2022,Fall ,2022,2.370447637
San Pablo,C,24,b,8/25/2022,9/22/2022,Fall ,2022,0
San Pablo,C,24,c,8/25/2022,9/22/2022,Fall ,2022,0
San Pablo,C,24,a,8/25/2022,9/22/2022,Fall ,2022,4.440761076
San Pablo,D,24,b,8/25/2022,9/22/2022,Fall ,2022,240.6831251
San Pablo,D,24,c,8/25/2022,9/22/2022,Fall ,2022,240.6831251
San Pablo,D,24,a,8/25/2022,9/22/2022,Fall ,2022,214.8593338
San Pablo,D,24,a,8/25/2022,9/22/2022,Fall ,2022,211.8518667
San Pablo,A,48,a,8/25/2022,9/22/2022,Fall ,2022,7.53398086
San Pablo,A,48,b,8/25/2022,9/22/2022,Fall ,2022,6.854085027
San Pablo,A,48,c,8/25/2022,9/22/2022,Fall ,2022,2.156066067
San Pablo,B,48,c,8/25/2022,9/22/2022,Fall ,2022,7.962743999
San Pablo,B,48,b,8/25/2022,9/22/2022,Fall ,2022,5.610671925
San Pablo,B,48,a,8/25/2022,9/22/2022,Fall ,2022,5.096156159
San Pablo,C,48,c,8/25/2022,9/22/2022,Fall ,2022,5.573920799
San Pablo,C,48,a,8/25/2022,9/22/2022,Fall ,2022,5.212534725
San Pablo,C,48,b,8/25/2022,9/22/2022,Fall ,2022,3.234099101
San Pablo,D,48,a,8/25/2022,9/22/2022,Fall ,2022,6.982713968
San Pablo,D,48,c,8/25/2022,9/22/2022,Fall ,2022,4.073249815
San Pablo,D,48,b,8/25/2022,9/22/2022,Fall ,2022,3.197347975
San Pablo,A,72,c,8/25/2022,9/22/2022,Fall ,2022,4.685768584
San Pablo,A,72,b,8/25/2022,9/22/2022,Fall ,2022,3.932370498
San Pablo,A,72,a,8/25/2022,9/22/2022,Fall ,2022,3.319851729
San Pablo,B,72,b,8/25/2022,9/22/2022,Fall ,2022,0
San Pablo,B,72,c,8/25/2022,9/22/2022,Fall ,2022,7.515605297
San Pablo,B,72,a,8/25/2022,9/22/2022,Fall ,2022,5.310537728
San Pablo,C,72,b,8/25/2022,9/22/2022,Fall ,2022,1.953934874
San Pablo,C,72,c,8/25/2022,9/22/2022,Fall ,2022,1.629299926
San Pablo,C,72,a,8/25/2022,9/22/2022,Fall ,2022,0.931028529
San Pablo,D,72,a,8/25/2022,9/22/2022,Fall ,2022,2.578704018
San Pablo,D,72,b,8/25/2022,9/22/2022,Fall ,2022,1.806930369
San Pablo,D,72,c,8/25/2022,9/22/2022,Fall ,2022,1.365916855
San Pablo,A,150,c,8/25/2022,9/22/2022,Fall ,2022,4.814397525
San Pablo,A,150,b,8/25/2022,9/22/2022,Fall ,2022,4.771521212
San Pablo,A,150,a,8/25/2022,9/22/2022,Fall ,2022,2.646081083
San Pablo,B,150,a,8/25/2022,9/22/2022,Fall ,2022,2.97071603
San Pablo,B,150,b,8/25/2022,9/22/2022,Fall ,2022,2.027437126
San Pablo,B,150,c,8/25/2022,9/22/2022,Fall ,2022,1.825305932
San Pablo,C,150,a,8/25/2022,9/22/2022,Fall ,2022,3.644486676
San Pablo,C,150,c,8/25/2022,9/22/2022,Fall ,2022,2.658331458
San Pablo,C,150,b,8/25/2022,9/22/2022,Fall ,2022,1.782429618
San Pablo,D,150,b,8/25/2022,9/22/2022,Fall ,2022,5.708674928
San Pablo,D,150,a,8/25/2022,9/22/2022,Fall ,2022,1.378167231
San Pablo,D,150,c,8/25/2022,9/22/2022,Fall ,2022,0.569642455
Corte Madera,A,0.5,c,8/24/2022,9/21/2022,Fall ,2022,23.53297111
Corte Madera,A,0.5,b,8/24/2022,9/21/2022,Fall ,2022,8.121998879
Corte Madera,A,0.5,a,8/24/2022,9/21/2022,Fall ,2022,0.036751126
Corte Madera,B,0.5,a,8/24/2022,9/21/2022,Fall ,2022,0
Corte Madera,B,0.5,c,8/24/2022,9/21/2022,Fall ,2022,13.04664978
Corte Madera,B,0.5,b,8/24/2022,9/21/2022,Fall ,2022,0.410387575
Corte Madera,C,0.5,c,8/24/2022,9/21/2022,Fall ,2022,1.868182246
Corte Madera,C,0.5,b,8/24/2022,9/21/2022,Fall ,2022,1.855931871
Corte Madera,C,0.5,a,8/24/2022,9/21/2022,Fall ,2022,0.630894332
Corte Madera,D,0.5,b,8/24/2022,9/21/2022,Fall ,2022,0
Corte Madera,D,0.5,c,8/24/2022,9/21/2022,Fall ,2022,0.967779655
Corte Madera,D,0.5,a,8/24/2022,9/21/2022,Fall ,2022,0.967779655
Corte Madera,A,2,b,8/24/2022,9/21/2022,Fall ,2022,12.25650057
Corte Madera,A,2,a,8/24/2022,9/21/2022,Fall ,2022,9.677796552
Corte Madera,A,2,c,8/24/2022,9/21/2022,Fall ,2022,1.102533784
Corte Madera,B,2,c,8/24/2022,9/21/2022,Fall ,2022,0.771773649
Corte Madera,B,2,a,8/24/2022,9/21/2022,Fall ,2022,0.428763138
Corte Madera,B,2,b,8/24/2022,9/21/2022,Fall ,2022,0.153129692
Corte Madera,C,2,c,8/24/2022,9/21/2022,Fall ,2022,4.140626879
Corte Madera,C,2,a,8/24/2022,9/21/2022,Fall ,2022,2.345946886
Corte Madera,C,2,b,8/24/2022,9/21/2022,Fall ,2022,1.849806683
Corte Madera,D,2,a,8/24/2022,9/21/2022,Fall ,2022,7.846365433
Corte Madera,D,2,c,8/24/2022,9/21/2022,Fall ,2022,2.284695009
Corte Madera,D,2,b,8/24/2022,9/21/2022,Fall ,2022,0.820775151
Corte Madera,A,6,c,8/24/2022,9/21/2022,Fall ,2022,2.799210775
Corte Madera,A,6,a,8/24/2022,9/21/2022,Fall ,2022,2.033562314
Corte Madera,A,6,b,8/24/2022,9/21/2022,Fall ,2022,1.929434123
Corte Madera,B,6,c,8/24/2022,9/21/2022,Fall ,2022,2.664456646
Corte Madera,B,6,a,8/24/2022,9/21/2022,Fall ,2022,2.30919576
Corte Madera,B,6,b,8/24/2022,9/21/2022,Fall ,2022,1.849806683
Corte Madera,C,6,b,8/24/2022,9/21/2022,Fall ,2022,13.934802
Corte Madera,C,6,c,8/24/2022,9/21/2022,Fall ,2022,13.53053961
Corte Madera,C,6,a,8/24/2022,9/21/2022,Fall ,2022,10.46794576
Corte Madera,D,6,a,8/24/2022,9/21/2022,Fall ,2022,3.301476166
Corte Madera,D,6,c,8/24/2022,9/21/2022,Fall ,2022,2.450075077
Corte Madera,D,6,b,8/24/2022,9/21/2022,Fall ,2022,1.359791668
Corte Madera,A,12,c,8/24/2022,9/21/2022,Fall ,2022,4.410135138
Corte Madera,A,12,b,8/24/2022,9/21/2022,Fall ,2022,3.681237803
Corte Madera,A,12,a,8/24/2022,9/21/2022,Fall ,2022,3.650611864
Corte Madera,B,12,c,8/24/2022,9/21/2022,Fall ,2022,4.973652405
Corte Madera,B,12,b,8/24/2022,9/21/2022,Fall ,2022,4.428510701
Corte Madera,B,12,a,8/24/2022,9/21/2022,Fall ,2022,3.693488178
Corte Madera,C,12,a,8/24/2022,9/21/2022,Fall ,2022,8.140374442
Corte Madera,C,12,b,8/24/2022,9/21/2022,Fall ,2022,7.968869187
Corte Madera,C,12,c,8/24/2022,9/21/2022,Fall ,2022,1.984560812
Corte Madera,D,12,c,8/24/2022,9/21/2022,Fall ,2022,3.393353981
Corte Madera,D,12,a,8/24/2022,9/21/2022,Fall ,2022,3.1850976
Corte Madera,D,12,b,8/24/2022,9/21/2022,Fall ,2022,2.296945384
Corte Madera,A,24,b,8/24/2022,9/21/2022,Fall ,2022,6.266067008
Corte Madera,A,24,a,8/24/2022,9/21/2022,Fall ,2022,4.912400529
Corte Madera,A,24,c,8/24/2022,9/21/2022,Fall ,2022,4.88177459
Corte Madera,B,24,b,8/24/2022,9/21/2022,Fall ,2022,17.33428117
Corte Madera,B,24,a,8/24/2022,9/21/2022,Fall ,2022,7.638109051
Corte Madera,B,24,c,8/24/2022,9/21/2022,Fall ,2022,6.798958338
Corte Madera,C,24,a,8/24/2022,9/21/2022,Fall ,2022,102.5846435
Corte Madera,C,24,c,8/24/2022,9/21/2022,Fall ,2022,2.793085587
Corte Madera,C,24,b,8/24/2022,9/21/2022,Fall ,2022,2.382698012
Corte Madera,D,24,c,8/24/2022,9/21/2022,Fall ,2022,0
Corte Madera,D,24,b,8/24/2022,9/21/2022,Fall ,2022,3.215723538
Corte Madera,D,24,a,8/24/2022,9/21/2022,Fall ,2022,1.929434123
Corte Madera,A,48,c,8/24/2022,9/21/2022,Fall ,2022,5.292162165
Corte Madera,A,48,a,8/24/2022,9/21/2022,Fall ,2022,1.996811187
Corte Madera,A,48,b,8/24/2022,9/21/2022,Fall ,2022,1.629299926
Corte Madera,B,48,b,8/24/2022,9/21/2022,Fall ,2022,3.02584272
Corte Madera,B,48,c,8/24/2022,9/21/2022,Fall ,2022,1.347541292
Corte Madera,B,48,a,8/24/2022,9/21/2022,Fall ,2022,1.255663477
Corte Madera,C,48,c,8/24/2022,9/21/2022,Fall ,2022,3.809866744
Corte Madera,C,48,b,8/24/2022,9/21/2022,Fall ,2022,2.443949889
Corte Madera,C,48,a,8/24/2022,9/21/2022,Fall ,2022,1.51292136
Corte Madera,D,48,b,8/24/2022,9/21/2022,Fall ,2022,2.590954393
Corte Madera,D,48,c,8/24/2022,9/21/2022,Fall ,2022,2.382698012
Corte Madera,D,48,a,8/24/2022,9/21/2022,Fall ,2022,1.237287914
San Pablo,A,0.5,b,7/28/2022,8/25/2022,Summer ,2022,0
San Pablo,A,0.5,a,7/28/2022,8/25/2022,Summer ,2022,7.160344411
San Pablo,A,0.5,c,7/28/2022,8/25/2022,Summer ,2022,6.149688442
San Pablo,B,0.5,a,7/28/2022,8/25/2022,Summer ,2022,6.547825642
San Pablo,B,0.5,b,7/28/2022,8/25/2022,Summer ,2022,5.910806122
San Pablo,B,0.5,c,7/28/2022,8/25/2022,Summer ,2022,0.189880818
San Pablo,C,0.5,a,7/28/2022,8/25/2022,Summer ,2022,13.8239361
San Pablo,C,0.5,b,7/28/2022,8/25/2022,Summer ,2022,7.462316164
San Pablo,C,0.5,c,7/28/2022,8/25/2022,Summer ,2022,4.068349665
San Pablo,D,0.5,b,7/28/2022,8/25/2022,Summer ,2022,136.1831355
San Pablo,D,0.5,c,7/28/2022,8/25/2022,Summer ,2022,8.130574142
San Pablo,D,0.5,a,7/28/2022,8/25/2022,Summer ,2022,5.168433374
San Pablo,A,2,b,7/28/2022,8/25/2022,Summer ,2022,17.95905031
San Pablo,A,2,a,7/28/2022,8/25/2022,Summer ,2022,16.51350602
San Pablo,A,2,c,7/28/2022,8/25/2022,Summer ,2022,16.45837933
San Pablo,B,2,c,7/28/2022,8/25/2022,Summer ,2022,8.64876502
San Pablo,B,2,a,7/28/2022,8/25/2022,Summer ,2022,4.691893772
San Pablo,B,2,b,7/28/2022,8/25/2022,Summer ,2022,3.834367495
San Pablo,C,2,c,7/28/2022,8/25/2022,Summer ,2022,10.83606954
San Pablo,C,2,b,7/28/2022,8/25/2022,Summer ,2022,5.690911884
San Pablo,C,2,a,7/28/2022,8/25/2022,Summer ,2022,3.08525704
San Pablo,D,2,a,7/28/2022,8/25/2022,Summer ,2022,6.3897958
San Pablo,D,2,c,7/28/2022,8/25/2022,Summer ,2022,4.047524027
San Pablo,D,2,b,7/28/2022,8/25/2022,Summer ,2022,2.634443226
San Pablo,A,6,a,7/28/2022,8/25/2022,Summer ,2022,8.060747002
San Pablo,A,6,b,7/28/2022,8/25/2022,Summer ,2022,6.180314381
San Pablo,A,6,c,7/28/2022,8/25/2022,Summer ,2022,5.494293359
San Pablo,B,6,c,7/28/2022,8/25/2022,Summer ,2022,5.794427556
San Pablo,B,6,a,7/28/2022,8/25/2022,Summer ,2022,3.987497187
San Pablo,B,6,b,7/28/2022,8/25/2022,Summer ,2022,2.780835212
San Pablo,C,6,a,7/28/2022,8/25/2022,Summer ,2022,2.312870872
San Pablo,C,6,c,7/28/2022,8/25/2022,Summer ,2022,1.784879693
San Pablo,C,6,b,7/28/2022,8/25/2022,Summer ,2022,0.687858578
San Pablo,D,6,b,7/28/2022,8/25/2022,Summer ,2022,1.855931871
San Pablo,D,6,a,7/28/2022,8/25/2022,Summer ,2022,1.165010699
San Pablo,D,6,c,7/28/2022,8/25/2022,Summer ,2022,0.948179055
San Pablo,A,12,b,7/28/2022,8/25/2022,Summer ,2022,3.325976916
San Pablo,A,12,c,7/28/2022,8/25/2022,Summer ,2022,3.044218283
San Pablo,A,12,a,7/28/2022,8/25/2022,Summer ,2022,1.11478416
San Pablo,B,12,a,7/28/2022,8/25/2022,Summer ,2022,3.491356984
San Pablo,B,12,b,7/28/2022,8/25/2022,Summer ,2022,2.382698012
San Pablo,B,12,c,7/28/2022,8/25/2022,Summer ,2022,0.667645458
San Pablo,C,12,b,7/28/2022,8/25/2022,Summer ,2022,214.6915037
San Pablo,C,12,c,7/28/2022,8/25/2022,Summer ,2022,106.1397024
San Pablo,C,12,a,7/28/2022,8/25/2022,Summer ,2022,2.551140673
San Pablo,D,12,c,7/28/2022,8/25/2022,Summer ,2022,0
San Pablo,D,12,a,7/28/2022,8/25/2022,Summer ,2022,170.6759049
San Pablo,D,12,b,7/28/2022,8/25/2022,Summer ,2022,1.420431026
San Pablo,A,24,a,7/28/2022,8/25/2022,Summer ,2022,2.499076578
San Pablo,A,24,b,7/28/2022,8/25/2022,Summer ,2022,2.462325452
San Pablo,A,24,c,7/28/2022,8/25/2022,Summer ,2022,0.661520271
San Pablo,B,24,b,7/28/2022,8/25/2022,Summer ,2022,3.924407754
San Pablo,B,24,a,7/28/2022,8/25/2022,Summer ,2022,0.906527778
San Pablo,B,24,c,7/28/2022,8/25/2022,Summer ,2022,0.796886919
San Pablo,C,24,a,7/28/2022,8/25/2022,Summer ,2022,0
San Pablo,C,24,b,7/28/2022,8/25/2022,Summer ,2022,0
San Pablo,C,24,c,7/28/2022,8/25/2022,Summer ,2022,NA
San Pablo,D,24,a,7/28/2022,8/25/2022,Summer ,2022,128.2228416
San Pablo,D,24,b,7/28/2022,8/25/2022,Summer ,2022,74.01309295
San Pablo,D,24,c,7/28/2022,8/25/2022,Summer ,2022,47.73848783
San Pablo,A,48,b,7/28/2022,8/25/2022,Summer ,2022,1.856544389
San Pablo,A,48,a,7/28/2022,8/25/2022,Summer ,2022,1.799580144
San Pablo,A,48,c,7/28/2022,8/25/2022,Summer ,2022,1.354278999
San Pablo,B,48,a,7/28/2022,8/25/2022,Summer ,2022,6.870623034
San Pablo,B,48,c,7/28/2022,8/25/2022,Summer ,2022,4.10571331
San Pablo,B,48,b,7/28/2022,8/25/2022,Summer ,2022,2.171379037
San Pablo,C,48,c,7/28/2022,8/25/2022,Summer ,2022,2.787572918
San Pablo,C,48,a,7/28/2022,8/25/2022,Summer ,2022,2.642534921
San Pablo,C,48,b,7/28/2022,8/25/2022,Summer ,2022,2.394335869
San Pablo,D,48,c,7/28/2022,8/25/2022,Summer ,2022,3.48829439
San Pablo,D,48,b,7/28/2022,8/25/2022,Summer ,2022,3.127520835
San Pablo,D,48,a,7/28/2022,8/25/2022,Summer ,2022,2.878225696
San Pablo,A,72,c,7/28/2022,8/25/2022,Summer ,2022,2.973778624
San Pablo,A,72,a,7/28/2022,8/25/2022,Summer ,2022,2.733671267
San Pablo,A,72,b,7/28/2022,8/25/2022,Summer ,2022,2.459875377
San Pablo,B,72,c,7/28/2022,8/25/2022,Summer ,2022,17.19095177
San Pablo,B,72,b,7/28/2022,8/25/2022,Summer ,2022,5.950619842
San Pablo,B,72,a,7/28/2022,8/25/2022,Summer ,2022,3.365178118
San Pablo,C,72,a,7/28/2022,8/25/2022,Summer ,2022,3.986884668
San Pablo,C,72,c,7/28/2022,8/25/2022,Summer ,2022,3.643874158
San Pablo,C,72,b,7/28/2022,8/25/2022,Summer ,2022,2.484376128
San Pablo,D,72,b,7/28/2022,8/25/2022,Summer ,2022,5.384039981
San Pablo,D,72,c,7/28/2022,8/25/2022,Summer ,2022,5.293999722
San Pablo,D,72,a,7/28/2022,8/25/2022,Summer ,2022,4.753145649
San Pablo,A,150,c,7/28/2022,8/25/2022,Summer ,2022,9.190844131
San Pablo,A,150,b,7/28/2022,8/25/2022,Summer ,2022,7.352062786
San Pablo,A,150,a,7/28/2022,8/25/2022,Summer ,2022,6.003908975
San Pablo,B,150,b,7/28/2022,8/25/2022,Summer ,2022,4.40400995
San Pablo,B,150,c,7/28/2022,8/25/2022,Summer ,2022,4.277831084
San Pablo,B,150,a,7/28/2022,8/25/2022,Summer ,2022,3.641424083
San Pablo,C,150,a,7/28/2022,8/25/2022,Summer ,2022,12.42739331
San Pablo,C,150,b,7/28/2022,8/25/2022,Summer ,2022,8.981975231
San Pablo,C,150,c,7/28/2022,8/25/2022,Summer ,2022,6.901248972
San Pablo,D,150,a,7/28/2022,8/25/2022,Summer ,2022,7.254672302
San Pablo,D,150,c,7/28/2022,8/25/2022,Summer ,2022,5.659673427
San Pablo,D,150,b,7/28/2022,8/25/2022,Summer ,2022,2.840862051
Corte Madera,A,0.5,b,7/27/2022,8/24/2022,Summer ,2022,0.689696134
Corte Madera,A,0.5,c,7/27/2022,8/24/2022,Summer ,2022,0.62721922
Corte Madera,A,0.5,a,7/27/2022,8/24/2022,Summer ,2022,0.131691535
Corte Madera,B,0.5,a,7/27/2022,8/24/2022,Summer ,2022,0
Corte Madera,B,0.5,b,7/27/2022,8/24/2022,Summer ,2022,0.331372654
Corte Madera,B,0.5,c,7/27/2022,8/24/2022,Summer ,2022,0.129853979
Corte Madera,C,0.5,c,7/27/2022,8/24/2022,Summer ,2022,5.377914793
Corte Madera,C,0.5,b,7/27/2022,8/24/2022,Summer ,2022,2.287757603
Corte Madera,C,0.5,a,7/27/2022,8/24/2022,Summer ,2022,1.760991461
Corte Madera,D,0.5,c,7/27/2022,8/24/2022,Summer ,2022,4.837673239
Corte Madera,D,0.5,a,7/27/2022,8/24/2022,Summer ,2022,4.169415262
Corte Madera,D,0.5,b,7/27/2022,8/24/2022,Summer ,2022,3.56302168
Corte Madera,A,2,a,7/27/2022,8/24/2022,Summer ,2022,5.975733112
Corte Madera,A,2,b,7/27/2022,8/24/2022,Summer ,2022,3.093219784
Corte Madera,A,2,c,7/27/2022,8/24/2022,Summer ,2022,2.260194258
Corte Madera,B,2,a,7/27/2022,8/24/2022,Summer ,2022,6.082311378
Corte Madera,B,2,b,7/27/2022,8/24/2022,Summer ,2022,3.387228793
Corte Madera,B,2,c,7/27/2022,8/24/2022,Summer ,2022,0.839150714
Corte Madera,C,2,b,7/27/2022,8/24/2022,Summer ,2022,4.232504695
Corte Madera,C,2,c,7/27/2022,8/24/2022,Summer ,2022,4.154714811
Corte Madera,C,2,a,7/27/2022,8/24/2022,Summer ,2022,3.802516519
Corte Madera,D,2,a,7/27/2022,8/24/2022,Summer ,2022,13.36087191
Corte Madera,D,2,c,7/27/2022,8/24/2022,Summer ,2022,6.526387485
Corte Madera,D,2,b,7/27/2022,8/24/2022,Summer ,2022,6.038210026
Corte Madera,A,6,b,7/27/2022,8/24/2022,Summer ,2022,2.81146115
Corte Madera,A,6,a,7/27/2022,8/24/2022,Summer ,2022,2.583604168
Corte Madera,A,6,c,7/27/2022,8/24/2022,Summer ,2022,1.886557809
Corte Madera,B,6,b,7/27/2022,8/24/2022,Summer ,2022,4.794796925
Corte Madera,B,6,c,7/27/2022,8/24/2022,Summer ,2022,3.024005163
Corte Madera,B,6,a,7/27/2022,8/24/2022,Summer ,2022,2.764297205
Corte Madera,C,6,c,7/27/2022,8/24/2022,Summer ,2022,17.17808888
Corte Madera,C,6,b,7/27/2022,8/24/2022,Summer ,2022,10.14208578
Corte Madera,C,6,a,7/27/2022,8/24/2022,Summer ,2022,8.687353703
Corte Madera,D,6,a,7/27/2022,8/24/2022,Summer ,2022,15.92058785
Corte Madera,D,6,b,7/27/2022,8/24/2022,Summer ,2022,11.31812182
Corte Madera,D,6,c,7/27/2022,8/24/2022,Summer ,2022,5.735625754
Corte Madera,A,12,c,7/27/2022,8/24/2022,Summer ,2022,10.09492183
Corte Madera,A,12,b,7/27/2022,8/24/2022,Summer ,2022,7.601357925
Corte Madera,A,12,a,7/27/2022,8/24/2022,Summer ,2022,6.913499347
Corte Madera,B,12,c,7/27/2022,8/24/2022,Summer ,2022,9.625732457
Corte Madera,B,12,a,7/27/2022,8/24/2022,Summer ,2022,9.144292705
Corte Madera,B,12,b,7/27/2022,8/24/2022,Summer ,2022,6.677815737
Corte Madera,C,12,b,7/27/2022,8/24/2022,Summer ,2022,22.58969221
Corte Madera,C,12,a,7/27/2022,8/24/2022,Summer ,2022,22.54252826
Corte Madera,C,12,c,7/27/2022,8/24/2022,Summer ,2022,21.75605416
Corte Madera,D,12,a,7/27/2022,8/24/2022,Summer ,2022,10.12922289
Corte Madera,D,12,c,7/27/2022,8/24/2022,Summer ,2022,9.429726451
Corte Madera,D,12,b,7/27/2022,8/24/2022,Summer ,2022,8.267778346
Corte Madera,A,24,b,7/27/2022,8/24/2022,Summer ,2022,26.38914613
Corte Madera,A,24,c,7/27/2022,8/24/2022,Summer ,2022,15.79134639
Corte Madera,A,24,a,7/27/2022,8/24/2022,Summer ,2022,11.35181035
Corte Madera,B,24,c,7/27/2022,8/24/2022,Summer ,2022,26.96613881
Corte Madera,B,24,b,7/27/2022,8/24/2022,Summer ,2022,26.95388844
Corte Madera,B,24,a,7/27/2022,8/24/2022,Summer ,2022,19.5448614
Corte Madera,C,24,c,7/27/2022,8/24/2022,Summer ,2022,11.83202506
Corte Madera,C,24,a,7/27/2022,8/24/2022,Summer ,2022,9.39052525
Corte Madera,C,24,b,7/27/2022,8/24/2022,Summer ,2022,9.14674278
Corte Madera,D,24,b,7/27/2022,8/24/2022,Summer ,2022,10.62781316
Corte Madera,D,24,c,7/27/2022,8/24/2022,Summer ,2022,10.13106044
Corte Madera,D,24,a,7/27/2022,8/24/2022,Summer ,2022,10.03795759
Corte Madera,A,48,a,7/27/2022,8/24/2022,Summer ,2022,7.269372752
Corte Madera,A,48,c,7/27/2022,8/24/2022,Summer ,2022,6.2005275
Corte Madera,A,48,b,7/27/2022,8/24/2022,Summer ,2022,5.47408024
Corte Madera,B,48,c,7/27/2022,8/24/2022,Summer ,2022,7.372275905
Corte Madera,B,48,b,7/27/2022,8/24/2022,Summer ,2022,7.124818323
Corte Madera,B,48,a,7/27/2022,8/24/2022,Summer ,2022,6.396533506
Corte Madera,C,48,a,7/27/2022,8/24/2022,Summer ,2022,14.23003604
Corte Madera,C,48,b,7/27/2022,8/24/2022,Summer ,2022,10.66701436
Corte Madera,C,48,c,7/27/2022,8/24/2022,Summer ,2022,8.96727478
Corte Madera,D,48,b,7/27/2022,8/24/2022,Summer ,2022,7.487429434
Corte Madera,D,48,a,7/27/2022,8/24/2022,Summer ,2022,7.007827238
Corte Madera,D,48,c,7/27/2022,8/24/2022,Summer ,2022,6.997414419
San Pablo,A,0.5,a,6/30/2022,7/28/2022,Summer ,2022,0
San Pablo,A,0.5,b,6/30/2022,7/28/2022,Summer ,2022,13.25735624
San Pablo,A,0.5,c,6/30/2022,7/28/2022,Summer ,2022,11.35548546
San Pablo,B,0.5,a,6/30/2022,7/28/2022,Summer ,2022,16.76341367
San Pablo,B,0.5,b,6/30/2022,7/28/2022,Summer ,2022,13.72470806
San Pablo,B,0.5,c,6/30/2022,7/28/2022,Summer ,2022,11.14294145
San Pablo,C,0.5,c,6/30/2022,7/28/2022,Summer ,2022,8.226739588
San Pablo,C,0.5,b,6/30/2022,7/28/2022,Summer ,2022,4.799084556
San Pablo,C,0.5,a,6/30/2022,7/28/2022,Summer ,2022,4.563877349
San Pablo,D,0.5,b,6/30/2022,7/28/2022,Summer ,2022,5.154345442
San Pablo,D,0.5,c,6/30/2022,7/28/2022,Summer ,2022,3.336389736
San Pablo,D,0.5,a,6/30/2022,7/28/2022,Summer ,2022,1.32365306
San Pablo,A,2,a,6/30/2022,7/28/2022,Summer ,2022,38.05701616
San Pablo,A,2,b,6/30/2022,7/28/2022,Summer ,2022,17.20136459
San Pablo,A,2,c,6/30/2022,7/28/2022,Summer ,2022,7.002314569
San Pablo,B,2,c,6/30/2022,7/28/2022,Summer ,2022,11.74749747
San Pablo,B,2,a,6/30/2022,7/28/2022,Summer ,2022,5.843429058
San Pablo,B,2,b,6/30/2022,7/28/2022,Summer ,2022,3.294738459
San Pablo,C,2,a,6/30/2022,7/28/2022,Summer ,2022,10.45692043
San Pablo,C,2,c,6/30/2022,7/28/2022,Summer ,2022,9.875027596
San Pablo,C,2,b,6/30/2022,7/28/2022,Summer ,2022,3.235936657
San Pablo,D,2,b,6/30/2022,7/28/2022,Summer ,2022,1.373879599
San Pablo,D,2,c,6/30/2022,7/28/2022,Summer ,2022,1.174810999
San Pablo,D,2,a,6/30/2022,7/28/2022,Summer ,2022,0.548816817
San Pablo,A,6,a,6/30/2022,7/28/2022,Summer ,2022,4.152264736
San Pablo,A,6,c,6/30/2022,7/28/2022,Summer ,2022,4.041398839
San Pablo,A,6,b,6/30/2022,7/28/2022,Summer ,2022,3.398254131
San Pablo,B,6,b,6/30/2022,7/28/2022,Summer ,2022,20.60145628
San Pablo,B,6,c,6/30/2022,7/28/2022,Summer ,2022,18.50847965
San Pablo,B,6,a,6/30/2022,7/28/2022,Summer ,2022,3.107307716
San Pablo,C,6,c,6/30/2022,7/28/2022,Summer ,2022,3.117720535
San Pablo,C,6,a,6/30/2022,7/28/2022,Summer ,2022,1.215237238
San Pablo,C,6,b,6/30/2022,7/28/2022,Summer ,2022,0.513290729
San Pablo,D,6,c,6/30/2022,7/28/2022,Summer ,2022,3.547096192
San Pablo,D,6,b,6/30/2022,7/28/2022,Summer ,2022,3.451543264
San Pablo,D,6,a,6/30/2022,7/28/2022,Summer ,2022,1.927596566
San Pablo,A,12,c,6/30/2022,7/28/2022,Summer ,2022,3.232874064
San Pablo,A,12,b,6/30/2022,7/28/2022,Summer ,2022,0.934091123
San Pablo,A,12,a,6/30/2022,7/28/2022,Summer ,2022,0.367511261
San Pablo,B,12,b,6/30/2022,7/28/2022,Summer ,2022,3.27452534
San Pablo,B,12,c,6/30/2022,7/28/2022,Summer ,2022,2.279794859
San Pablo,B,12,a,6/30/2022,7/28/2022,Summer ,2022,1.49270824
San Pablo,C,12,b,6/30/2022,7/28/2022,Summer ,2022,37.97310109
San Pablo,C,12,c,6/30/2022,7/28/2022,Summer ,2022,2.571966312
